lista;item;Proyecto;item_exp;cond;bias;nombre_rol;errores;rt_determinante;rt_nombre;rt_verbo1;rt_pronombre;rt_verbo2;q_words;q_words_SN_Pron;respeta_verbo_verbo;respeta_sust_sust;oracion;palabra_0;palabra_1;palabra_2;palabra_3;palabra_4;palabra_5;palabra_6;palabra_7;palabra_8;palabra_9;palabra_10;palabra_11;palabra_12;palabra_13;palabra_14;part;ID;edad;id_genero;nacionalidad;residencia;lengua;educacion;lentes;mail;tiempo_total
B;86;todos;gender38;g_fem;masc;bombero;no;626;1848;1279;2062;1663;14;6;si;si;"Le becchine preparano la salma per la sepoltura; tutte aspettano in un rigoroso silenzio.";626;1848;1279;727;496;1053;858;602;2062;1663;1277;1008;856;706.0;;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
B;92;todos;gender44;g_fem;masc;marinero;no;769;1630;991;2850;1306;13;5;no;no;"Le marinaie ricevono le indicazioni dal porto; tutte manovrano con destrezza la nave.";769;1630;991;852;1183;1022;1175;2850;1306;1186;829;736;634;;;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
B;50;todos;gender2;g_fem;fem;enfermero;no;557;771;2951;1185;1075;14;7;si;si;"Le infermiere controllano i turni di guardia del giorno; tutte trovano degli errori madornali.";557;771;2951;964;1761;925;1282;656;1069;1185;1075;699;1422;980.0;;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
B;77;todos;gender29;g_masc;masc;camionero;no;6981;1158;1031;10341;854;15;4;si;si;"I giardinieri curano il parco pubblico; tutti potano gli alberi malati alla fine dell' inverno.";6981;1158;1031;1208;6301;1181;10341;854;609;625;1116;1061;1361;673.0;1997.0;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
B;80;todos;gender32;g_fem;masc;herrero;no;665;1498;1070;1191;921;14;5;no;no;"Le fabbre saldano la nuova rete metallica; tutte eseguono un lavoro di squadra eccellente.";665;1498;1070;1267;1136;822;783;1191;921;835;848;1120;932;1026.0;;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
B;53;todos;gender5;g_masc;fem;bibliotecario;no;6213;846;830;1197;605;14;5;si;si;"I bibliotecari organizzano alfabeticamente i nuovi libri; tutti eseguono il lavoro in modo rigoroso.";6213;846;830;185;3036;1085;581;1197;605;677;426;934;894;747.0;;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
B;103;Bologna;gender55;g_masc;masc;plomero;no;9136;831;833;1170;1012;13;5;si;si;"Gli idraulici riparano la principale tubatura rotta; tutti ripristinano l' acqua corrente nell' intero edificio.";9136;831;833;1006;1594;1045;1034;1170;1012;873;580;913;1055;684.0;476.0;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
B;60;todos;gender12;g_fem;fem;psicólogo;no;663;1074;888;1064;932;13;4;no;no;"Le psicologhe organizzano una seduta collettiva; tutte offrono consulenza gratuita negli ambulatori pubblici.";663;1074;888;860;581;926;1064;932;1949;1070;987;943;1579;;;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
B;76;Bologna;gender28;g_fem;fem;fonoaudiólogo;no;1626;1762;956;1225;764;13;5;no;no;"Le ginecologhe visitano le pazienti con le infermiere; tutte controllano la crescita fetale.";1626;1762;956;752;871;748;957;876;1225;764;753;2189;1443;;;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
B;55;todos;gender7;g_masc;fem;secretario;no;781;1103;904;1593;844;13;4;no;no;"I segretari ricevono la documentazione ufficiale; tutti raccolgono le firme in ogni dipartimento.";781;1103;904;810;2043;839;1593;844;692;674;807;967;881;;;90;90;25;F;Italiana;xxx;Italiano;Diploma Belle Arti ;Sì;xxx;970817
C;90;todos;gender42;g_fem;masc;minero;no;1018;1532;3299;1189;1667;14;4;no;no;"Le minatrici lavorano in condizioni pericolose; tutte chiedono migliori condizioni di lavoro nella miniera.";1018;1532;3299;730;1735;988;1189;1667;1013;904;925;861;1441;796.0;;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;62;todos;gender14;g_fem;fem;maestro;no;587;1389;1803;3007;2654;14;5;si;si;"Le maestre comprano dei quaderni a quadretti; tutte preparano il necessario per le lezioni.";587;1389;1803;1124;864;1014;989;3007;2654;695;1040;1349;922;1331.0;;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;95;Alberta_Bologna;gender47;g_masc;masc;carnicero;no;2950;1078;3073;1840;4856;13;5;si;si;"I macellai preparano tagli d' agnello fresco; tutti espongono i nuovi prezzi in vetrina.";2950;1078;3073;1438;2455;1243;1679;1840;4856;624;1229;970;1181;779.0;;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;67;Alberta_Bologna;gender19;g_masc;fem;dermatólogo;no;626;1519;1672;1499;1351;13;6;si;si;"I parrucchieri acconciano i lunghi capelli della cliente; tutti utilizzano costosi prodotti biologici.";626;1519;1672;706;1616;1034;1464;877;1499;1351;2177;1197;2128;;;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;63;todos;gender15;g_masc;fem;pedeagogo;no;5418;1035;1288;1786;1211;13;5;no;no;"I portinai svolgono solertemente il loro lavoro; tutti puliscono con attenzione le scale.";5418;1035;1288;3000;706;1721;1536;1786;1211;916;970;660;742;;;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;106;Bologna;gender58;g_fem;masc;ministro;si;1323;897;1485;1854;1096;15;5;si;si;"I ministri partecipano alla riunione di gabinetto; tutti attendevano impazientemente dei dettagli sul piano economico.";1323;897;1485;695;1183;1139;13567;1854;1096;2493;1689;1363;657;1257.0;931.0;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;83;todos;gender35;g_masc;masc;ingeniero;no;726;979;4968;1346;2473;13;5;no;no;"Gli ingegneri predispongono il progetto del tunnel; tutti considerano la resistenza del terreno.";726;979;4968;709;775;1003;1872;1346;2473;722;943;896;899;;;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;51;todos;gender3;g_masc;fem;astrólogo;si;554;555;664;1431;794;14;4;si;si;"Gli astrologi analizzano le carte astrali; tutti formulano la loro predizione per l' anno futuro.";554;555;664;1039;1379;952;1431;794;769;894;1271;1002;1407;713.0;713.0;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;82;todos;gender34;g_fem;masc;carpintero;no;529;1835;900;701;842;13;6;si;si;"Le architette progettano strutture innovative per le aziende; tutte rispettano le norme ambientali.";529;1835;900;1275;990;729;767;912;701;842;659;763;1401;;;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;107;Bologna;gender59;g_masc;masc;diputado;no;2284;865;781;1197;764;14;6;no;no;"I deputati presentano un nuovo decreto sui trasporti; tutti sperano in una approvazione unanime.";2284;865;781;1185;969;1302;1062;1247;1197;764;1757;685;947;984.0;;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
C;58;todos;gender10;g_fem;fem;partero;no;368;917;2179;916;1183;13;4;no;no;"Le ostetriche assistono molte partorienti in ospedale; tutte supportano le madri in travaglio.";368;917;2179;1192;3417;702;828;916;1183;654;513;775;983;;;91;91;26;Maschio;Italia;xxx;Italiano ;Diploma;No;xxx;765734
D;96;Alberta_Bologna;gender48;g_fem;masc;carnicero;si;614;1296;856;2262;1070;13;5;si;si;"Le macellaie preparano tagli d' agnello fresco; tutte espongono i nuovi prezzi in vetrina.";614;1296;856;1962;2320;1915;2422;2262;1070;902;871;766;773;679.0;;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;68;Alberta_Bologna;gender20;g_fem;fem;dermatólogo;no;614;812;1006;984;1202;13;6;si;si;"Le parrucchiere acconciano i lunghi capelli della cliente; tutte utilizzano costosi prodotti biologici.";614;812;1006;627;1140;537;771;888;984;1202;1047;845;1549;;;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;64;todos;gender16;g_fem;fem;pedeagogo;no;808;863;887;839;1016;13;5;no;no;"Le portinaie svolgono solertemente il loro lavoro; tutte puliscono con attenzione le scale.";808;863;887;1392;791;772;651;839;1016;1322;870;798;541;;;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;61;todos;gender13;g_masc;fem;maestro;no;613;725;782;848;715;14;5;si;si;"I maestri comprano dei quaderni a quadretti; tutti preparano il necessario per le lezioni.";613;725;782;846;984;1522;805;848;715;629;913;651;823;551.0;;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;84;todos;gender36;g_fem;masc;ingeniero;no;532;1031;810;795;814;13;5;no;no;"Le ingegnere predispongono il progetto del tunnel; tutte considerano la resistenza del terreno.";532;1031;810;715;857;1398;822;795;814;599;841;741;711;;;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;57;todos;gender9;g_masc;fem;partero;no;729;733;858;769;769;13;5;no;no;"Gli ostetrici assistono molte partorienti in ospedale; tutti supportano le madri in travaglio.";729;733;858;914;934;1219;595;769;769;728;582;1145;572;;;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;108;Bologna;gender60;g_fem;masc;diputado;si;572;806;774;761;846;14;6;no;no;"Le deputate presentano un nuovo decreto sui trasporti; tutte sperano in una approvazione unanime.";572;806;774;913;556;879;1058;753;761;846;2344;764;789;862.0;;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;105;Bologna;gender57;g_masc;masc;ministro;no;474;640;854;943;965;15;5;si;si;"I ministri partecipano alla riunione di gabinetto; tutti attendevano impazientemente dei dettagli sul piano economico.";474;640;854;648;937;859;892;943;965;854;1039;651;698;632.0;838.0;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;89;todos;gender41;g_masc;masc;minero;si;607;822;944;815;668;14;4;no;no;"I minatori lavorano in condizioni pericolose; tutti chiedono migliori condizioni di lavoro nella miniera.";607;822;944;681;767;609;815;668;941;651;567;555;2240;660.0;;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;52;todos;gender4;g_fem;fem;astrólogo;no;680;636;648;901;774;14;4;si;si;"Le astrologhe analizzano le carte astrali; tutte formulano la loro predizione per l' anno futuro.";680;636;648;821;800;1116;901;774;559;987;964;765;679;806.0;672.0;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
D;81;todos;gender33;g_masc;masc;carpintero;no;613;742;826;785;627;13;6;si;si;"Gli architetti progettano strutture innovative per le aziende; tutti rispettano le norme ambientali.";613;742;826;642;640;534;709;598;785;627;613;972;730;;;92;92;25;Femmina;Italia;xxx;Italiano;Laurea in Lettere%2C studentessa di Laurea Magistrale in Italianistica;Sì;xxx;569323
A;88;todos;gender40;g_fem;masc;mecánico;no;1306;2147;3917;1765;1538;13;5;no;no;"Le meccaniche riparano il motore dell' automobile; tutte offrono un servizio eccellente al cliente.";1306;2147;3917;1630;3375;1537;1722;1765;1538;1277;1383;1051;2934;1600.0;;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;79;todos;gender31;g_masc;masc;herrero;no;2278;1415;1462;2000;1699;14;5;no;no;"I fabbri saldano la nuova rete metallica; tutti eseguono un lavoro di squadra eccellente.";2278;1415;1462;1370;1312;1241;1108;2000;1699;1162;1541;1286;3239;1921.0;;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;91;todos;gender43;g_masc;masc;marinero;no;1832;2368;1563;2612;1999;13;5;no;no;"I marinai ricevono le indicazioni dal porto; tutti manovrano con destrezza la nave.";1832;2368;1563;1436;1403;1296;1576;2612;1999;5178;2105;1251;2266;;;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;49;todos;gender1;g_masc;fem;enfermero;no;1785;1880;1073;1173;1400;14;7;si;si;"Gli infermieri controllano i turni di guardia del giorno; tutti trovano degli errori madornali.";1785;1880;1073;690;2473;1080;1369;1691;2069;1173;1400;1091;1139;3546.0;;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;56;todos;gender8;g_fem;fem;secretario;no;2272;2442;1340;918;1852;13;5;no;no;"Le segretarie ricevono la documentazione ufficiale; tutte raccolgono le firme in ogni dipartimento.";2272;2442;1340;977;1145;1268;918;1852;1208;1799;2566;1444;1460;;;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;59;todos;gender11;g_masc;fem;psicólogo;no;3794;1542;1809;1489;2916;13;4;no;no;"Gli psicologi organizzano una seduta collettiva; tutti offrono consulenza gratuita negli ambulatori pubblici.";3794;1542;1809;1601;1762;1050;1489;2916;1773;2891;1065;1370;1559;;;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;75;Bologna;gender27;g_masc;fem;fonoaudiólogo;no;2418;3827;2169;2576;2135;13;5;no;no;"I ginecologi visitano le pazienti con le infermiere; tutti monitorano la crescita fetale.";2418;3827;2169;1785;940;1490;1770;4232;2576;2135;2061;1914;2459;;;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;78;todos;gender30;g_fem;masc;camionero;no;2115;3954;1086;2377;1430;15;4;si;si;"Le giardiniere curano il parco pubblico; tutte potano gli alberi malati alla fine dell' inverno.";2115;3954;1086;1444;1857;1715;2377;1430;2177;1342;1608;2916;2160;1407.0;2566.0;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;85;todos;gender37;g_masc;masc;bombero;no;1949;2281;1112;2554;2660;14;6;si;si;"I becchini preparano la salma per la sepoltura; tutti aspettano in un rigoroso silenzio.";1949;2281;1112;1852;1366;1617;1688;1813;2554;2660;3272;1968;1853;661.0;;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;54;todos;gender6;g_fem;fem;bibliotecario;no;1674;1480;1156;1426;952;14;5;si;si;"Le bibliotecarie organizzano alfabeticamente i nuovi libri; tutte eseguono il lavoro in modo rigoroso.";1674;1480;1156;3298;1628;1367;1566;1426;952;3209;1580;1167;1465;2202.0;;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
A;104;Bologna;gender56;g_fem;masc;plomero;no;7274;1760;3707;1170;1184;13;5;si;si;"Le idrauliche riparano la principale tubatura rotta; tutte ripristinano l' acqua corrente nell' intero edificio.";7274;1760;3707;1134;1260;2431;1337;1170;1184;2685;2265;1300;1317;1066.0;1317.0;93;93;19;Femmina;Italiana;xxx;Italiano;Maturità umanistica (Liceo delle scienze umane) conclusa quest'anno;Si;xxx;1092607
B;103;Bologna;gender55;g_masc;masc;plomero;no;532;747;1237;853;1375;13;5;si;si;"Gli idraulici riparano la principale tubatura rotta; tutti ripristinano l' acqua corrente nell' intero edificio.";532;747;1237;784;1753;851;720;853;1375;869;741;1035;747;1435.0;949.0;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;77;todos;gender29;g_masc;masc;camionero;si;585;799;707;1368;757;15;4;si;si;"I giardinieri curano il parco pubblico; tutti potano gli alberi malati alla fine dell' inverno.";585;799;707;564;1542;1211;1368;757;939;656;1155;667;547;914.0;670.0;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;76;Bologna;gender28;g_fem;fem;fonoaudiólogo;si;579;754;1732;966;1043;13;5;no;no;"Le ginecologhe visitano le pazienti con le infermiere; tutte controllano la crescita fetale.";579;754;1732;778;1482;895;645;868;966;1043;804;885;888;;;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;87;todos;gender39;g_masc;masc;mecánico;no;523;829;989;932;871;13;5;no;no;"I meccanici riparano il motore dell' automobile; tutti offrono un servizio eccellente al cliente.";523;829;989;564;955;1198;951;932;871;781;998;1035;778;633.0;;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;53;todos;gender5;g_masc;fem;bibliotecario;no;553;1115;1139;836;1468;14;5;si;si;"I bibliotecari organizzano alfabeticamente i nuovi libri; tutti eseguono il lavoro in modo rigoroso.";553;1115;1139;2934;558;737;802;836;1468;896;611;1014;1306;1088.0;;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;55;todos;gender7;g_masc;fem;secretario;no;510;1284;987;808;1279;13;4;no;no;"I segretari ricevono la documentazione ufficiale; tutti raccolgono le firme in ogni dipartimento.";510;1284;987;728;1133;964;808;1279;777;625;612;976;1472;;;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;92;todos;gender44;g_fem;masc;marinero;si;605;880;634;762;958;13;5;no;no;"Le marinaie ricevono le indicazioni dal porto; tutte manovrano con destrezza la nave.";605;880;634;725;711;897;1168;762;958;1087;1556;712;1101;;;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;80;todos;gender32;g_fem;masc;herrero;no;502;1232;677;593;657;14;5;no;no;"Le fabbre saldano la nuova rete metallica; tutte eseguono un lavoro di squadra eccellente.";502;1232;677;737;692;997;615;593;657;815;850;814;701;1144.0;;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;60;todos;gender12;g_fem;fem;psicólogo;no;498;750;1258;1262;1017;13;4;no;no;"Le psicologhe organizzano una seduta collettiva; tutte offrono consulenza gratuita negli ambulatori pubblici.";498;750;1258;1063;839;603;1262;1017;1203;1680;774;979;610;;;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;50;todos;gender2;g_fem;fem;enfermero;si;499;1311;597;1024;782;14;7;si;si;"Le infermiere controllano i turni di guardia del giorno; tutte trovano degli errori madornali.";499;1311;597;714;581;594;887;508;1098;1024;782;1053;793;750.0;;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
B;86;todos;gender38;g_fem;masc;bombero;no;489;696;1505;721;1103;14;6;si;si;"Le becchine preparano la salma per la sepoltura; tutte aspettano in un rigoroso silenzio.";489;696;1505;888;625;664;1060;798;721;1103;1182;1397;1057;796.0;;94;94;23;F;Italiana;xxx;italiano;In un corso di laurea magistrale;sì;xxx;583147
C;106;Bologna;gender58;g_fem;masc;ministro;si;721;943;1211;1286;967;15;5;si;si;"I ministri partecipano alla riunione di gabinetto; tutti attendevano impazientemente dei dettagli sul piano economico.";721;943;1211;657;731;580;793;1286;967;1241;1836;834;836;563.0;1204.0;95;95;23;Femmina;Italiana;xxx;Italiano;Laurea Magistrale in corso;Si;xxx;596641
C;67;Alberta_Bologna;gender19;g_masc;fem;dermatólogo;si;626;947;1076;1775;1320;13;6;si;si;"I parrucchieri acconciano i lunghi capelli della cliente; tutti utilizzano costosi prodotti biologici.";626;947;1076;634;702;796;579;879;1775;1320;2013;961;884;;;95;95;23;Femmina;Italiana;xxx;Italiano;Laurea Magistrale in corso;Si;xxx;596641
C;107;Bologna;gender59;g_masc;masc;diputado;no;604;747;1022;1225;1648;14;6;no;no;"I deputati presentano un nuovo decreto sui trasporti; tutti sperano in una approvazione unanime.";604;747;1022;936;741;805;912;780;1225;1648;1001;1043;732;1117.0;;95;95;23;Femmina;Italiana;xxx;Italiano;Laurea Magistrale in corso;Si;xxx;596641
C;51;todos;gender3;g_masc;fem;astrólogo;no;580;1148;695;1084;753;14;4;si;si;"Gli astrologi analizzano le carte astrali; tutti formulano la loro predizione per l' anno futuro.";580;1148;695;914;802;926;1084;753;645;718;944;838;584;734.0;596.0;95;95;23;Femmina;Italiana;xxx;Italiano;Laurea Magistrale in corso;Si;xxx;596641
